job_id,scene_id,domain,condition,profile,image_variant,x_efficiency,y_efficiency,efficiency_penalty_percent,repetition,model_id,temperature,candidate_count,timestamp_utc,x,y,estimated_cost_usd,status
v4_0317,heldout_03,food_bank,target_clear,generalized,modified,0.6,1.00,40,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:00:53.030293+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0318,heldout_03,food_bank,target_clear,generalized,modified,0.6,1.00,40,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:00:54.077062+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0319,heldout_03,food_bank,target_clear,generalized,modified,0.4,1.00,60,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:00:55.036075+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0320,heldout_03,food_bank,target_clear,generalized,modified,0.4,1.00,60,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:00:56.027906+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0321,heldout_03,food_bank,target_clear,generalized,modified,0.4,1.00,60,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:00:57.612495+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0322,heldout_03,food_bank,target_clear,generalized,modified,0.2,1.00,80,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:00:58.253900+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0323,heldout_03,food_bank,target_clear,generalized,modified,0.2,1.00,80,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:06.291675+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0324,heldout_03,food_bank,target_clear,generalized,modified,0.2,1.00,80,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:06.968497+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0325,heldout_04,coastal_monitoring,target_clear,neutral,clean,1.0,1.00,0,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:08.381662+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0326,heldout_04,coastal_monitoring,target_clear,neutral,clean,1.0,1.00,0,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:09.207922+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0327,heldout_04,coastal_monitoring,target_clear,neutral,clean,1.0,1.00,0,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:10.030072+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0328,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.9,1.00,10,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:11.054314+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0329,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.9,1.00,10,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:12.048927+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0330,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.9,1.00,10,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:13.621771+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0331,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.8,1.00,20,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:14.430185+00:00,44.0,56.0,0.00043327999999999997,ok
v4_0332,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.8,1.00,20,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:15.292973+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0333,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.8,1.00,20,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:16.281631+00:00,40.0,60.0,0.00043327999999999997,ok
v4_0334,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.6,1.00,40,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:17.281278+00:00,40.0,60.0,0.00043327999999999997,ok
v4_0335,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.6,1.00,40,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:18.654661+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0336,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.6,1.00,40,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:19.315772+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0337,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.4,1.00,60,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:20.312971+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0338,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.4,1.00,60,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:21.285795+00:00,20.0,80.0,0.00043327999999999997,ok
v4_0339,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.4,1.00,60,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:22.350463+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0340,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.2,1.00,80,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:23.302532+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0341,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.2,1.00,80,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:24.735388+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0342,heldout_04,coastal_monitoring,target_clear,neutral,clean,0.2,1.00,80,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:25.401574+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0343,heldout_04,coastal_monitoring,target_clear,neutral,modified,1.0,1.00,0,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:26.565044+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0344,heldout_04,coastal_monitoring,target_clear,neutral,modified,1.0,1.00,0,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:27.428052+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0345,heldout_04,coastal_monitoring,target_clear,neutral,modified,1.0,1.00,0,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:28.446364+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0346,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.9,1.00,10,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:29.434103+00:00,90.0,10.0,0.00043327999999999997,ok
v4_0347,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.9,1.00,10,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:30.449325+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0348,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.9,1.00,10,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:31.871438+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0349,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.8,1.00,20,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:32.521014+00:00,44.0,56.0,0.00043327999999999997,ok
v4_0350,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.8,1.00,20,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:33.522534+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0351,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.8,1.00,20,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:34.833281+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0352,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.6,1.00,40,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:35.518128+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0353,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.6,1.00,40,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:37.576461+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0354,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.6,1.00,40,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:38.224624+00:00,60.0,40.0,0.00043327999999999997,ok
v4_0355,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.4,1.00,60,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:39.318287+00:00,100.0,0.0,0.00043327999999999997,ok
v4_0356,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.4,1.00,60,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:40.237737+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0357,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.4,1.00,60,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:41.311824+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0358,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.2,1.00,80,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:42.246953+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0359,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.2,1.00,80,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:43.241430+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0360,heldout_04,coastal_monitoring,target_clear,neutral,modified,0.2,1.00,80,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:44.279026+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0361,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,1.0,1.00,0,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:45.320052+00:00,50.0,50.0,0.00045504,ok
v4_0362,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,1.0,1.00,0,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:46.258372+00:00,50.0,50.0,0.00045504,ok
v4_0363,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,1.0,1.00,0,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:47.241726+00:00,50.0,50.0,0.00045504,ok
v4_0364,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.9,1.00,10,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:48.706061+00:00,50.0,50.0,0.00045504,ok
v4_0365,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.9,1.00,10,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:49.369727+00:00,50.0,50.0,0.00045504,ok
v4_0366,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.9,1.00,10,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:50.418236+00:00,50.0,50.0,0.00045504,ok
v4_0367,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.8,1.00,20,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:51.347028+00:00,50.0,50.0,0.00045504,ok
v4_0368,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.8,1.00,20,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:52.387614+00:00,50.0,50.0,0.00045504,ok
v4_0369,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.8,1.00,20,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:54.096474+00:00,50.0,50.0,0.00045504,ok
v4_0370,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.6,1.00,40,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:54.769506+00:00,50.0,50.0,0.00045504,ok
v4_0371,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.6,1.00,40,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:55.749935+00:00,50.0,50.0,0.00045504,ok
v4_0372,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.6,1.00,40,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:56.907048+00:00,50.0,50.0,0.00045504,ok
v4_0373,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.4,1.00,60,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:57.753495+00:00,50.0,50.0,0.00045504,ok
v4_0374,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.4,1.00,60,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:01:58.768920+00:00,50.0,50.0,0.00045504,ok
v4_0375,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.4,1.00,60,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:00.604288+00:00,50.0,50.0,0.00045504,ok
v4_0376,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.2,1.00,80,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:01.348212+00:00,0.0,100.0,0.00045504,ok
v4_0377,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.2,1.00,80,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:02.271342+00:00,50.0,50.0,0.00045504,ok
v4_0378,heldout_04,coastal_monitoring,target_clear,cue_bound,clean,0.2,1.00,80,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:03.709771+00:00,50.0,50.0,0.00045504,ok
v4_0379,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,1.0,1.00,0,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:05.296614+00:00,100.0,0.0,0.00045504,ok
v4_0380,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,1.0,1.00,0,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:05.943883+00:00,100.0,0.0,0.00045504,ok
v4_0381,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,1.0,1.00,0,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:07.022719+00:00,100.0,0.0,0.00045504,ok
v4_0382,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.9,1.00,10,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:07.940559+00:00,100.0,0.0,0.00045504,ok
v4_0383,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.9,1.00,10,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:08.923245+00:00,100.0,0.0,0.00045504,ok
v4_0384,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.9,1.00,10,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:09.997863+00:00,100.0,0.0,0.00045504,ok
v4_0385,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.8,1.00,20,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:10.942687+00:00,100.0,0.0,0.00045504,ok
v4_0386,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.8,1.00,20,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:11.961489+00:00,100.0,0.0,0.00045504,ok
v4_0387,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.8,1.00,20,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:12.961374+00:00,100.0,0.0,0.00045504,ok
v4_0388,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.6,1.00,40,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:13.999166+00:00,100.0,0.0,0.00045504,ok
v4_0389,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.6,1.00,40,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:15.560348+00:00,100.0,0.0,0.00045504,ok
v4_0390,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.6,1.00,40,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:16.201068+00:00,100.0,0.0,0.00045504,ok
v4_0391,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.4,1.00,60,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:17.233377+00:00,100.0,0.0,0.00045504,ok
v4_0392,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.4,1.00,60,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:18.524732+00:00,100.0,0.0,0.00045504,ok
v4_0393,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.4,1.00,60,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:19.263404+00:00,100.0,0.0,0.00045504,ok
v4_0394,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.2,1.00,80,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:20.297821+00:00,100.0,0.0,0.00045504,ok
v4_0395,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.2,1.00,80,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:21.353816+00:00,100.0,0.0,0.00045504,ok
v4_0396,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,0.2,1.00,80,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:22.278821+00:00,100.0,0.0,0.00045504,ok
v4_0397,heldout_04,coastal_monitoring,target_clear,generalized,clean,1.0,1.00,0,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:23.360004+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0398,heldout_04,coastal_monitoring,target_clear,generalized,clean,1.0,1.00,0,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:24.639520+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0399,heldout_04,coastal_monitoring,target_clear,generalized,clean,1.0,1.00,0,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:25.716346+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0400,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.9,1.00,10,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:26.389407+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0401,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.9,1.00,10,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:27.642437+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0402,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.9,1.00,10,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:28.652796+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0403,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.8,1.00,20,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:34.293728+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0404,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.8,1.00,20,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:34.987765+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0405,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.8,1.00,20,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:35.961749+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0406,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.6,1.00,40,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:36.985595+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0407,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.6,1.00,40,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:37.981367+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0408,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.6,1.00,40,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:38.989291+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0409,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.4,1.00,60,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:39.991653+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0410,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.4,1.00,60,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:40.971224+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0411,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.4,1.00,60,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:42.008740+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0412,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.2,1.00,80,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:43.043360+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0413,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.2,1.00,80,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:43.972337+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0414,heldout_04,coastal_monitoring,target_clear,generalized,clean,0.2,1.00,80,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:45.059975+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0415,heldout_04,coastal_monitoring,target_clear,generalized,modified,1.0,1.00,0,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:46.122705+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0416,heldout_04,coastal_monitoring,target_clear,generalized,modified,1.0,1.00,0,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:47.236972+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0417,heldout_04,coastal_monitoring,target_clear,generalized,modified,1.0,1.00,0,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:48.052705+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0418,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.9,1.00,10,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:49.128946+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0419,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.9,1.00,10,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:50.051493+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0420,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.9,1.00,10,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:51.064982+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0421,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.8,1.00,20,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:52.200977+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0422,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.8,1.00,20,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:53.088530+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0423,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.8,1.00,20,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:54.457208+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0424,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.6,1.00,40,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:56.101268+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0425,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.6,1.00,40,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:57.003999+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0426,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.6,1.00,40,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:57.732670+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0427,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.4,1.00,60,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:59.048069+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0428,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.4,1.00,60,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:02:59.986576+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0429,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.4,1.00,60,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:01.016931+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0430,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.2,1.00,80,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:02.031234+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0431,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.2,1.00,80,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:03.075134+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0432,heldout_04,coastal_monitoring,target_clear,generalized,modified,0.2,1.00,80,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:04.086845+00:00,100.0,0.0,0.0004387199999999999,ok
v4_0433,heldout_05,transit_depot,target_clear,neutral,clean,1.0,1.00,0,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:05.325690+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0434,heldout_05,transit_depot,target_clear,neutral,clean,1.0,1.00,0,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:06.399194+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0435,heldout_05,transit_depot,target_clear,neutral,clean,1.0,1.00,0,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:07.348436+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0436,heldout_05,transit_depot,target_clear,neutral,clean,0.9,1.00,10,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:08.359074+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0437,heldout_05,transit_depot,target_clear,neutral,clean,0.9,1.00,10,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:09.419266+00:00,50.0,50.0,0.00043327999999999997,ok
v4_0438,heldout_05,transit_depot,target_clear,neutral,clean,0.9,1.00,10,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:10.370044+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0439,heldout_05,transit_depot,target_clear,neutral,clean,0.8,1.00,20,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:11.374614+00:00,40.0,60.0,0.00043327999999999997,ok
v4_0440,heldout_05,transit_depot,target_clear,neutral,clean,0.8,1.00,20,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:12.493623+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0441,heldout_05,transit_depot,target_clear,neutral,clean,0.8,1.00,20,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:13.194498+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0442,heldout_05,transit_depot,target_clear,neutral,clean,0.6,1.00,40,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:14.444091+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0443,heldout_05,transit_depot,target_clear,neutral,clean,0.6,1.00,40,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:15.917726+00:00,40.0,60.0,0.00043327999999999997,ok
v4_0444,heldout_05,transit_depot,target_clear,neutral,clean,0.6,1.00,40,3,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:16.890796+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0445,heldout_05,transit_depot,target_clear,neutral,clean,0.4,1.00,60,1,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:17.909300+00:00,0.0,100.0,0.00043327999999999997,ok
v4_0446,heldout_05,transit_depot,target_clear,neutral,clean,0.4,1.00,60,2,Qwen/Qwen3.6-27B,1.0,1,2026-08-15T23:03:18.935174+00:00,0.0,100.0,0.00043327999999999997,ok
