job_id,scene_id,panel,domain,condition,profile,system_prompt_path,image_variant,image_path,image_sha256,cost_level,x_efficiency,y_efficiency,efficiency_penalty_percent,task_prompt_path,task_prompt_sha256,system_prompt_sha256,repetition
v4_0297,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0298,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0299,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0300,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0301,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0302,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0303,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0304,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0305,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0306,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0307,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0308,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0309,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0310,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0311,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0312,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0313,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0314,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0315,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0316,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0317,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0318,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0319,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0320,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0321,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0322,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0323,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0324,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0325,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0326,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0327,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0328,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0329,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0330,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0331,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0332,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0333,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0334,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0335,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0336,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0337,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0338,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0339,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0340,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0341,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0342,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0343,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0344,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0345,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0346,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0347,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0348,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0349,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
